,img_path,label,type,pred,error
2891,train_data/2892.png,7,2,7,0
2892,train_data/2893.png,0,3,0,0
2893,train_data/2894.png,10,3,7,3
2894,train_data/2895.png,0,3,0,0
2895,train_data/2896.png,5,1,4,1
2896,train_data/2897.png,7,1,7,0
2897,train_data/2898.png,6,2,6,0
2898,train_data/2899.png,4,2,4,0
2899,train_data/2900.png,3,1,3,0
2900,train_data/2901.png,6,2,4,2
2901,train_data/2902.png,8,1,8,0
2902,train_data/2903.png,6,2,4,2
2903,train_data/2904.png,3,3,3,0
2904,train_data/2905.png,9,3,7,2
2905,train_data/2906.png,10,2,8,2
2906,train_data/2907.png,2,3,2,0
2907,train_data/2908.png,8,2,8,0
2908,train_data/2909.png,9,2,9,0
2909,train_data/2910.png,7,3,6,1
2910,train_data/2911.png,1,2,2,-1
2911,train_data/2912.png,10,2,10,0
2912,train_data/2913.png,1,2,1,0
2913,train_data/2914.png,7,2,7,0
2914,train_data/2915.png,7,2,5,2
2915,train_data/2916.png,10,1,10,0
2916,train_data/2917.png,7,3,5,2
2917,train_data/2918.png,7,3,3,4
2918,train_data/2919.png,6,2,5,1
2919,train_data/2920.png,6,1,6,0
2920,train_data/2921.png,10,2,8,2
2921,train_data/2922.png,9,1,9,0
2922,train_data/2923.png,7,3,7,0
2923,train_data/2924.png,6,3,5,1
2924,train_data/2925.png,8,1,7,1
2925,train_data/2926.png,5,2,5,0
2926,train_data/2927.png,4,3,4,0
2927,train_data/2928.png,4,1,4,0
2928,train_data/2929.png,4,3,4,0
2929,train_data/2930.png,5,3,5,0
2930,train_data/2931.png,3,2,3,0
2931,train_data/2932.png,8,1,8,0
2932,train_data/2933.png,9,2,9,0
2933,train_data/2934.png,4,3,4,0
2934,train_data/2935.png,3,2,3,0
2935,train_data/2936.png,10,3,5,5
2936,train_data/2937.png,2,1,2,0
2937,train_data/2938.png,10,3,6,4
2938,train_data/2939.png,9,1,8,1
2939,train_data/2940.png,8,3,7,1
2940,train_data/2941.png,1,1,1,0
2941,train_data/2942.png,4,2,4,0
2942,train_data/2943.png,2,3,1,1
2943,train_data/2944.png,9,3,9,0
2944,train_data/2945.png,2,2,2,0
2945,train_data/2946.png,10,1,10,0
2946,train_data/2947.png,5,3,3,2
2947,train_data/2948.png,4,1,4,0
2948,train_data/2949.png,4,2,3,1
2949,train_data/2950.png,5,3,3,2
2950,train_data/2951.png,4,1,4,0
2951,train_data/2952.png,4,3,4,0
2952,train_data/2953.png,4,3,2,2
2953,train_data/2954.png,1,3,1,0
2954,train_data/2955.png,5,1,5,0
2955,train_data/2956.png,3,1,3,0
2956,train_data/2957.png,6,2,7,-1
2957,train_data/2958.png,9,2,9,0
2958,train_data/2959.png,8,2,7,1
2959,train_data/2960.png,1,3,1,0
2960,train_data/2961.png,6,2,6,0
2961,train_data/2962.png,5,1,5,0
2962,train_data/2963.png,3,1,3,0
2963,train_data/2964.png,1,1,1,0
2964,train_data/2965.png,9,3,7,2
2965,train_data/2966.png,6,2,6,0
2966,train_data/2967.png,3,1,3,0
2967,train_data/2968.png,8,2,7,1
2968,train_data/2969.png,1,3,2,-1
2969,train_data/2970.png,9,3,8,1
2970,train_data/2971.png,6,1,6,0
2971,train_data/2972.png,2,1,2,0
2972,train_data/2973.png,8,3,4,4
2973,train_data/2974.png,4,1,4,0
2974,train_data/2975.png,9,1,8,1
2975,train_data/2976.png,1,3,1,0
2976,train_data/2977.png,7,2,5,2
2977,train_data/2978.png,9,3,8,1
2978,train_data/2979.png,5,2,5,0
2979,train_data/2980.png,2,3,2,0
2980,train_data/2981.png,9,1,9,0
2981,train_data/2982.png,3,2,3,0
2982,train_data/2983.png,3,1,3,0
2983,train_data/2984.png,7,1,7,0
2984,train_data/2985.png,0,2,0,0
2985,train_data/2986.png,6,2,6,0
2986,train_data/2987.png,3,3,3,0
2987,train_data/2988.png,10,1,10,0
2988,train_data/2989.png,7,1,7,0
2989,train_data/2990.png,7,3,5,2
2990,train_data/2991.png,8,2,9,-1
2991,train_data/2992.png,4,2,5,-1
2992,train_data/2993.png,8,2,7,1
2993,train_data/2994.png,3,1,3,0
2994,train_data/2995.png,8,2,8,0
2995,train_data/2996.png,10,1,10,0
2996,train_data/2997.png,2,1,2,0
2997,train_data/2998.png,7,1,7,0
2998,train_data/2999.png,7,3,6,1
2999,train_data/3000.png,1,2,1,0
